id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
36818,Nutrecat con leche deslactosada Ext 10 x 1.5kg,"La nutrición en los gatitos es clave durante sus primeros meses, ya que necesitan una alimentación rica en proteínas, grasas saludables y nutrientes esenciales que respalden su crecimiento y fortalezcan sus defensas. Por eso creamos Nutrecat con Leche Deslactosada, una fórmula diseñada especialmente para gatitos con sensibilidad a la lactosa: - Digestión saludable: ayuda a regular el tránsito intestinal y puede aliviar diarreas leves. - Crecimiento fuerte: aporta calcio, fósforo y vitamina D para un desarrollo óptimo de huesos y dientes. - Seguro y natural: libre de colorantes y sabores artificiales. Dale a tu gatito el inicio saludable que merece con Nutrecat con Leche Deslactosada.",https://www.plazacampo.com/nutrecat-con-leche-deslactosada-ext-10x1-5-kg-1/p?skuId=36818,https://b2csolla.vteximg.com.br/arquivos/ids/4379521-1000-1500/Nutrecat-con-leche-deslactosada-Ext-10-x-15kg.jpg?v=639248473395800000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379530-1000-1500/Nutrecat-con-leche-deslactosada-Ext-10-x-15kg.jpg?v=639248940795270000,https://b2csolla.vteximg.com.br/arquivos/ids/4379532-1000-1500/Nutrecat-con-leche-deslactosada-Ext-10-x-15kg.jpg?v=639248940797270000,https://b2csolla.vteximg.com.br/arquivos/ids/4379518-1000-1500/Nutrecat-con-leche-deslactosada-Ext-10-x-15kg.jpg?v=639248940799530000",27400 COP,,in stock,new,Nutrecat,296,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
256,Truchas 43% Ext 40 kg,"Truchas 43% Ext 40 kg, alimento completo para la fase de levante de trucha arco iris. Es un producto extruido de alta energía, con un nivel de proteína por encima del 43% y con niveles de grasa mínimos al 12%, que garantizan un levante ideal de las truchas en la fase intermedia de crecimiento, obteniendo la mejor relación costo – beneficio en su cultivo.",https://www.plazacampo.com/truchas-43-ext-40-kg-30388/p?skuId=256,https://b2csolla.vteximg.com.br/arquivos/ids/3347709-1000-1500/Truchas-43--Ext-40-kg.jpg?v=638858703439830000,,214200 COP,,in stock,new,Solla,256,Acuicultura > Solla > Aguas frías,Business & Industrial > Agriculture > Animal Husbandry
249,Mojarra 45% Ext 2.0mm 40 Kg,"Mojarra 45% Ext 2.0mm 40 Kg, es un alimento con niveles de proteína por encima de 45% y con niveles de grasa mínimos de 5%, especialmente diseñado para la primera etapa de alimentación de mojarra /tilapias.",https://www.plazacampo.com/mojarra-45--ext-2-0mm-40-kg-1-jpg/p?skuId=249,https://b2csolla.vteximg.com.br/arquivos/ids/4379657-1000-1500/Mojarra-45--Ext-20mm-40-Kg.jpg?v=639122914320200000,https://b2csolla.vteximg.com.br/arquivos/ids/4379658-1000-1500/Mojarra-45--Ext-20mm-40-Kg.jpg?v=639122914318000000,193600 COP,,in stock,new,Solla,249,Acuicultura > Solla > Aguas cálidas,Business & Industrial > Agriculture > Animal Husbandry
246,Mojarra 24% Ext 40 kg,"Mojarra 24% Ext 40 kg, es un producto con un nivel de proteína por encima del 24% y con niveles de grasa mínimos al 2.5%, que garantizan los mejores beneficios económicos en la fase final de engorde. Este producto genera menores pérdidas por acumulación.",https://www.plazacampo.com/mojarra-24--ext-40-kg-1-jpg/p?skuId=246,https://b2csolla.vteximg.com.br/arquivos/ids/4379085-1000-1500/Mojarra-24--Ext-40-kg.jpg?v=639254341087170000,https://b2csolla.vteximg.com.br/arquivos/ids/4379082-1000-1500/Mojarra-24--Ext-40-kg.jpg?v=639254341085030000,115700 COP,,in stock,new,Solla,246,Acuicultura > Solla > Aguas cálidas,Business & Industrial > Agriculture > Animal Husbandry
235,Tilapia 45 Hna AGR 40 kg,"Tilapia 45 Hna AGR 40 kg, es un alimento con niveles de proteína por encima de 45% y con niveles de grasa mínimos de 4%, especialmente diseñado para la primera etapa de alimentación de las tilapias (mojarras).",https://www.plazacampo.com/tilapia-45-hna-agr-40-kg-1-jpg/p?skuId=235,https://b2csolla.vteximg.com.br/arquivos/ids/4379875-1000-1500/Tilapia-45-Hna-AGR-40-kg.jpg?v=639124922372800000,https://b2csolla.vteximg.com.br/arquivos/ids/4379876-1000-1500/Tilapia-45-Hna-AGR-40-kg.jpg?v=639124922370930000,181400 COP,,in stock,new,Agrinal,235,Acuicultura > Agrinal > Aguas cálidas,Business & Industrial > Agriculture > Animal Husbandry
214,Codornices Cr 40 kg,CODORNICES POSTURA tiene un excelente balance en su fórmula que asegura un rendimiento superior en cantidad y calidad de los huevos producidos. Se utiliza desde la sexta semana (42 días) hasta el final de la etapa productiva,https://www.plazacampo.com/codornices-cr-40-kg-1-jpg/p?skuId=214,https://b2csolla.vteximg.com.br/arquivos/ids/4379178-1000-1500/Codornices-Cr-40-kg.jpg?v=639119466418600000,https://b2csolla.vteximg.com.br/arquivos/ids/4379177-1000-1500/Codornices-Cr-40-kg.jpg?v=639119466416300000,86700 COP,,in stock,new,Solla,214,Avicultura > Solla > Codornices,Business & Industrial > Agriculture > Animal Husbandry
211,Ponedoras I Hna 40 kg,"PONEDORAS I tiene un balance perfecto en sus nutrientes que aseguran un rendimiento superior en cantidad y calidad, obteniendo los parámetros zootécnicos que las guías genéticas exigen. Nuestro valor agregado radica en cáscara fuerte, mejor tamaño de huevo y yema más amarilla, condiciones del producto que genera confianza y tranquilidad en el consumidor.",https://www.plazacampo.com/ponedoras-i-hna-40-kg-1-jpg/p?skuId=211,https://b2csolla.vteximg.com.br/arquivos/ids/4380373-1000-1500/Ponedoras-I-Hna-40-kg.jpg?v=639123771270730000,https://b2csolla.vteximg.com.br/arquivos/ids/4380371-1000-1500/Ponedoras-I-Hna-40-kg.jpg?v=639123771268870000,78100 COP,,in stock,new,Solla,211,Avicultura > Solla > Postura,Business & Industrial > Agriculture > Animal Husbandry
182,Ceba Cerdos Pel 40 kg,"Cebacerdos, es un alimento económico que Solla ofrece para el engorde de cerdos, para utilizar en cerdos de ceba, en pastoreo o de producciones no intensivas. Específicamente para el período de engorde comprendido entre los 70 kg y el beneficio.",https://www.plazacampo.com/ceba-cerdos-pel-40-kg-1-jpg/p?skuId=182,https://b2csolla.vteximg.com.br/arquivos/ids/4379399-1000-1500/Ceba-Cerdos-Pel-40-kg.jpg?v=639166213939900000,https://b2csolla.vteximg.com.br/arquivos/ids/4379400-1000-1500/Ceba-Cerdos-Pel-40-kg.jpg?v=639166213938170000,65100 COP,,in stock,new,Solla,182,Porcicultura > Solla > Ceba,Business & Industrial > Agriculture > Animal Husbandry
133,Nutrebloque PSP 25 kg,"NUTREBLOQUE PSP ® (proteína de sobrepaso), estimula el consumo de forrajes e incrementa su digestibilidad y aprovechamiento, por lo cual, aumenta la productividad del ganado en términos de reproducción, ganancia de peso, producción de leche y reservas corporales especialmente en épocas de verano.",https://www.plazacampo.com/nutrebloque-psp-25-kg-1-jpg/p?skuId=133,https://b2csolla.vteximg.com.br/arquivos/ids/4379820-1000-1500/Nutrebloque-PSP-25-kg.jpg?v=639123769858030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379822-1000-1500/Nutrebloque-PSP-25-kg.jpg?v=639123769855770000,84900 COP,,in stock,new,Solla,133,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
111,Solla Conejos Pel 1 kg,"SOLLA CONEJOS, el alimento completo y económico, formulado con ingredientes de excelente calidad, destinado a la alimentación de conejos de todas las razas en las etapas de cría, levante y engorde, con el fin de suplementarlos de una manera económica y obtener buenos rendimientos productivos y reproductivos.",https://www.plazacampo.com/solla-conejos-pel-20-x-1-kg-1-jpg/p?skuId=111,https://b2csolla.vteximg.com.br/arquivos/ids/4379196-1000-1500/Solla-Conejos-Pel-1-kg.jpg?v=639123515718900000,https://b2csolla.vteximg.com.br/arquivos/ids/4379194-1000-1500/Solla-Conejos-Pel-1-kg.jpg?v=639123515717800000,2300 COP,,in stock,new,Solla,111,Conejos > Solla > Producción,Animals & Pet Supplies > Pet Supplies > Small Animal Supplies
110,Solla Conejos Pel 40 kg,"SOLLA CONEJOS, el alimento completo y económico, formulado con ingredientes de excelente calidad, destinado a la alimentación de conejos de todas las razas en las etapas de cría, levante y engorde, con el fin de suplementarlos de una manera económica y obtener buenos rendimientos productivos y reproductivos.",https://www.plazacampo.com/solla-conejos-pel-40-kg-1-jpg/p?skuId=110,https://b2csolla.vteximg.com.br/arquivos/ids/4379059-1000-1500/Solla-Conejos-Pel-40-kg.jpg?v=639205274072430000,https://b2csolla.vteximg.com.br/arquivos/ids/4379058-1000-1500/Solla-Conejos-Pel-40-kg.jpg?v=639205274068930000,83600 COP,,in stock,new,Solla,110,Conejos > Solla > Producción,Animals & Pet Supplies > Pet Supplies > Small Animal Supplies
106,Campeon Plata Pel 40 Kg,"Los equinos de competencia y exposición, en especial los caballos criollos colombianos, tienen una tendencia a sufrir de síndrome metabólico, por las condiciones de sobrealimentación y obesidad a la que se someten con frecuencia, como consecuencia de alimentos altos en almidones y suministros exagerados de estos. Un alto porcentaje de estos equinos requieren de suplementos altos en energía, con buena digestibilidad y con un bajo índice glicémico, es decir con bajos o nulos contenidos de almidones, con energía preferiblemente derivada de la fibra y de grasa.",https://www.plazacampo.com/campeon-plata-pel-40-kg-1-jpg/p?skuId=106,https://b2csolla.vteximg.com.br/arquivos/ids/4379746-1000-1500/Campeon-Plata-Pel-40-Kg.jpg?v=639229934029400000,https://b2csolla.vteximg.com.br/arquivos/ids/4379748-1000-1500/Campeon-Plata-Pel-40-Kg.jpg?v=639229934027700000,109800 COP,,in stock,new,Solla,106,Equinos > Solla > Competencia,Business & Industrial > Agriculture > Animal Husbandry
87,Nutrecat Arena Olor 5 kg,"Producto a base de Bentonita natural, inerte y granulada con alta capacidad de retención de humedad y olores, de aplicación en arenas sanitarias para gatos. Nutrecat arena, es fabricado con materiales naturales que garantizan la inocuidad y salud de los gatos. Controla los olores propios de los desechos felinos mejorando el medioambiente de los hogares con mascotas.",https://www.plazacampo.com/nutrecat-arena-olor-4x5-kg-1-jpg/p?skuId=87,https://b2csolla.vteximg.com.br/arquivos/ids/4380609-1000-1500/Nutrecat-Arena-Olor-5-kg.jpg?v=639179172944130000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380611-1000-1500/Nutrecat-Arena-Olor-5-kg.jpg?v=639179172934700000,https://b2csolla.vteximg.com.br/arquivos/ids/4380829-1000-1500/Nutrecat-Arena-Olor-5-kg.jpg?v=639179172936430000,https://b2csolla.vteximg.com.br/arquivos/ids/4380830-1000-1500/Nutrecat-Arena-Olor-5-kg.jpg?v=639179172939700000",29800 COP,,in stock,new,Nutrecat,87,Gatos > Nutrecat > Aseo,Animals & Pet Supplies > Pet Supplies > Cat Supplies
77,Nutrecat Liberty Ext 8 kg,"Alimento 100% completo y balanceado, para el mantenimiento de gatos adultos que convivan en ambientes internos y externos.",https://www.plazacampo.com/nutrecat-liberty-ext-8-kg-1-jpg/p?skuId=77,https://b2csolla.vteximg.com.br/arquivos/ids/4380680-1000-1500/Nutrecat-Liberty-Ext-8-kg.jpg?v=639245017697900000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379313-1000-1500/Nutrecat-Liberty-Ext-8-kg.jpg?v=639245485342500000,https://b2csolla.vteximg.com.br/arquivos/ids/4380679-1000-1500/Nutrecat-Liberty-Ext-8-kg.jpg?v=639245485344730000,https://b2csolla.vteximg.com.br/arquivos/ids/4379315-1000-1500/Nutrecat-Liberty-Ext-8-kg.jpg?v=639245485347100000",94400 COP,,in stock,new,Nutrecat,77,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
67,Q-Ida Can Adultos Ext 1 Kg,"Q-Ida Can Adultos, es un alimento extruido, completo y balanceado cuya fórmula está recomendada para alimentar perros adultos en mantenimiento.",https://www.plazacampo.com/q-ida-can-adultos-ext-20x1-kg-1/p?skuId=67,https://b2csolla.vteximg.com.br/arquivos/ids/4382182-1000-1500/Q-Ida-Can-Adultos-Ext-1 Kg.jpg?v=639233500709900000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382183-1000-1500/Q-Ida-Can-Adultos-Ext-1 Kg.jpg?v=639233500711600000,https://b2csolla.vteximg.com.br/arquivos/ids/4382184-1000-1500/Q-Ida-Can-Adultos-Ext-1 Kg.jpg?v=639233500713800000,https://b2csolla.vteximg.com.br/arquivos/ids/4382185-1000-1500/Q-Ida-Can-Adultos-Ext-1 Kg.jpg?v=639229465826170000",4300 COP,,in stock,new,Q-ida Can,67,Perros > Q-ida Can > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
34,Nutrecan Cachorros Raza Mediana y Grande Ext 16 kg,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa. Por eso, dale NUTRECAN CACHORROS RAZAS MEDIANAS Y GRANDES, el alimento 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte.",https://www.plazacampo.com/nutrecan-cachorros-raza-mediana-y-grande-ext-16kg-1/p?skuId=34,https://b2csolla.vteximg.com.br/arquivos/ids/4379794-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext 16-kg.webp?v=639251643226770000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380665-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext 16-kg.webp?v=639251643228230000,https://b2csolla.vteximg.com.br/arquivos/ids/4380666-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext 16-kg.webp?v=639251643230370000,https://b2csolla.vteximg.com.br/arquivos/ids/4379792-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext 16-kg.webp?v=639251643232100000",194000 COP,,in stock,new,Nutrecan,34,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
24,Nutrecan Adultos Raza Pequeña ext 800 g,Nutrecan Adultos Razas Pequeñas es un alimento completo y balanceado para llenar todos los requerimientos nutricionales de los perros adultos de Razas pequeñas y miniaturas. Contiene una perfecta concentración de todos los nutrientes proporcionando a sus mascotas toda la nutrición necesaria para mantenerlos sanos y vigorosos.,https://www.plazacampo.com/nutrecan-adultos-raza-peque%C3%B1a-ext-800g-1/p?skuId=24,https://b2csolla.vteximg.com.br/arquivos/ids/4382075-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-800-g.webp?v=639248941318630000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382076-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-800-g.webp?v=639248941309570000,https://b2csolla.vteximg.com.br/arquivos/ids/4382077-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-800-g.webp?v=639248941310730000,https://b2csolla.vteximg.com.br/arquivos/ids/4382078-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-800-g.webp?v=639248941311670000",9600 COP,,in stock,new,Nutrecan,24,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
9,Q-ida Can Cachorros Ext 1 kg,"Q-ida Can Cachorros, es un alimento completo extruido para suministrar a cachorros desde la cuarta semana de vida como complemento a la leche materna, hasta el destete, en cantidades de 35 gramos por kilo de peso corporal, repartido en cinco comidas diarias. Después del destete y hasta cumplir un año de vida, suministrar el alimento en tres comidas diarias.",https://www.plazacampo.com/q-ida-can-cachorros-ext-1kg-1/p?skuId=9,https://b2csolla.vteximg.com.br/arquivos/ids/4382094-1000-1500/Q-ida-Can-Cachorros-Ext-1-kg.webp?v=639236196807630000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379772-1000-1500/Q-ida-Can-Cachorros-Ext-1-kg.webp?v=639236377012100000,https://b2csolla.vteximg.com.br/arquivos/ids/4379774-1000-1500/Q-ida-Can-Cachorros-Ext-1-kg.webp?v=639236377014100000,https://b2csolla.vteximg.com.br/arquivos/ids/4380730-1000-1500/Q-ida-Can-Cachorros-Ext-1-kg.webp?v=639236377015400000",5500 COP,,in stock,new,Q-ida Can,9,Perros > Q-ida Can > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
4,Nutrecan Croquetas Adultos Ext 15 kg,"Es un alimento 100% completo y balanceado, que ha sido formulado con ingredientes de alta calidad para mantener en estado óptimo la salud de tu perro adulto. Ayuda a mantener una piel sana, gracias a sus ácidos grasos esenciales Omega 6 y 3, y a la mezcla de vitaminas A y E más Zinc. Los estudios de alimentación animal realizados por Solla S.A. usando los procedimientos de la AAFCO (Association of American Feed Control Officials/Asociación Americana de Organismos de Control Alimentario) garantizan que NUTRECAN CROQUETAS CARNE y POLLO, ofrece una nutrición completa y balanceada para perros de todas las razas.",https://www.plazacampo.com/nutrecan-croquetas-adultos-ext-25kg-2/p?skuId=4,https://b2csolla.vteximg.com.br/arquivos/ids/4379089-1000-1500/Nutrecan-Croquetas-Adultos-Ext-15-kg.webp?v=639227651125030000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380651-1000-1500/Nutrecan-Croquetas-Adultos-Ext-15-kg.webp?v=639227651121730000,https://b2csolla.vteximg.com.br/arquivos/ids/4382056-1000-1500/Nutrecan-Croquetas-Adultos-Ext-15-kg.webp?v=639227651123000000,https://b2csolla.vteximg.com.br/arquivos/ids/4382054-1000-1500/Nutrecan-Croquetas-Adultos-Ext-15-kg.webp?v=639227341334030000",93300 COP,,in stock,new,Nutrecan Croquetas,4,Perros > Nutrecan Croquetas > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36802,Lucky Desarrollo Cognitivo 1Kg,"Alimento formulado para favorecer el desarrollo del cerebro y el sistema nervioso de tu mascota. Su fórmula contiene Omega 3 (DHA) proveniente de algas, que estimula el aprendizaje, la memoria y la concentración, además de arginina, un aminoácido esencial para el desarrollo cerebral. La combinación de salmón y huevo aporta proteínas de alta calidad que promueven un crecimiento saludable, con un sabor irresistible que encantará a tu mascota. Ideal para: mascotas en etapa de crecimiento que necesitan una nutrición completa y balanceada para fortalecer su cuerpo y mente.",https://www.plazacampo.com/lucky-desarrollo-cognitivo-ext-1-kg-1/p?skuId=36802,https://b2csolla.vteximg.com.br/arquivos/ids/4379255-1000-1500/Lucky-Desarrollo-Cognitivo-1Kg.webp?v=639255937676870000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379251-1000-1500/Lucky-Desarrollo-Cognitivo-1Kg.webp?v=639255937678700000,https://b2csolla.vteximg.com.br/arquivos/ids/4379256-1000-1500/Lucky-Desarrollo-Cognitivo-1Kg.webp?v=639255937680200000,https://b2csolla.vteximg.com.br/arquivos/ids/4379254-1000-1500/Lucky-Desarrollo-Cognitivo-1Kg.webp?v=639255937682600000",20900 COP,,in stock,new,Lucky Perros,337,Perros > Lucky Perros > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
